Minute,Forecast_SM
3431,0.4342986
3432,0.4342986
3433,0.4342986
3434,0.4342986
3435,0.4342986
3436,0.4342986
3437,0.4342986
3438,0.4342986
3439,0.4342986
3440,0.4342986
3441,0.4342986
3442,0.4342986
3443,0.4342986
3444,0.4342986
3445,0.4342986
3446,0.4342986
3447,0.4342986
3448,0.4342986
3449,0.4342986
3450,0.4342986
3451,0.4342986
3452,0.4342986
3453,0.4342986
3454,0.4342986
3455,0.4342986
3456,0.4342986
3457,0.4342986
3458,0.4342986
3459,0.4342986
3460,0.4342986
3461,0.4342986
3462,0.4342986
3463,0.4342986
3464,0.4342986
3465,0.4342986
3466,0.4342986
3467,0.4342986
3468,0.4342986
3469,0.4342986
3470,0.4342986
3471,0.4342986
3472,0.4342986
3473,0.4342986
3474,0.4342986
3475,0.4342986
3476,0.4342986
3477,0.4342986
3478,0.4342986
3479,0.4342986
3480,0.4342986
3481,0.4342986
3482,0.4342986
3483,0.4342986
3484,0.4342986
3485,0.4342986
3486,0.4342986
3487,0.4342986
3488,0.4342986
3489,0.4342986
3490,0.4342986
3491,0.4342986
3492,0.4342986
3493,0.4342986
3494,0.4342986
3495,0.4342986
3496,0.4342986
3497,0.4342986
3498,0.4342986
3499,0.4342986
3500,0.4342986
3501,0.4342986
3502,0.4342986
3503,0.4342986
3504,0.4342986
3505,0.4342986
3506,0.4342986
3507,0.4342986
3508,0.4342986
3509,0.4342986
3510,0.4342986
3511,0.4342986
3512,0.4342986
3513,0.4342986
3514,0.4342986
3515,0.4342986
3516,0.4342986
3517,0.4342986
3518,0.4342986
3519,0.4342986
3520,0.4342986
3521,0.4342986
3522,0.4342986
3523,0.4342986
3524,0.4342986
3525,0.4342986
3526,0.4342986
3527,0.4342986
3528,0.4342986
3529,0.4342986
3530,0.4342986
3531,0.4342986
3532,0.4342986
3533,0.4342986
3534,0.4342986
3535,0.4342986
3536,0.4342986
3537,0.4342986
3538,0.4342986
3539,0.4342986
3540,0.4342986
3541,0.4342986
3542,0.4342986
3543,0.4342986
3544,0.4342986
3545,0.4342986
3546,0.4342986
3547,0.4342986
3548,0.4342986
3549,0.4342986
3550,0.4342986
3551,0.4342986
3552,0.4342986
3553,0.4342986
3554,0.4342986
3555,0.4342986
3556,0.4342986
3557,0.4342986
3558,0.4342986
3559,0.4342986
3560,0.4342986
3561,0.4342986
3562,0.4342986
3563,0.4342986
3564,0.4342986
3565,0.4342986
3566,0.4342986
3567,0.4342986
3568,0.4342986
3569,0.4342986
3570,0.4342986
3571,0.4342986
3572,0.4342986
3573,0.4342986
3574,0.4342986
3575,0.4342986
3576,0.4342986
3577,0.4342986
3578,0.4342986
3579,0.4342986
3580,0.4342986
3581,0.4342986
3582,0.4342986
3583,0.4342986
3584,0.4342986
3585,0.4342986
3586,0.4342986
3587,0.4342986
3588,0.4342986
3589,0.4342986
3590,0.4342986
3591,0.4342986
3592,0.4342986
3593,0.4342986
3594,0.4342986
3595,0.4342986
3596,0.4342986
3597,0.4342986
3598,0.4342986
3599,0.4342986
3600,0.4342986
3601,0.4342986
3602,0.4342986
3603,0.4342986
3604,0.4342986
3605,0.4342986
3606,0.4342986
3607,0.4342986
3608,0.4342986
3609,0.4342986
3610,0.4342986
3611,0.4342986
3612,0.4342986
3613,0.4342986
3614,0.4342986
3615,0.4342986
3616,0.4342986
3617,0.4342986
3618,0.4342986
3619,0.4342986
3620,0.4342986
3621,0.4342986
3622,0.4342986
3623,0.4342986
3624,0.4342986
3625,0.4342986
3626,0.4342986
3627,0.4342986
3628,0.4342986
3629,0.4342986
3630,0.4342986
3631,0.4342986
3632,0.4342986
3633,0.4342986
3634,0.4342986
3635,0.4342986
3636,0.4342986
3637,0.4342986
3638,0.4342986
3639,0.4342986
3640,0.4342986
3641,0.4342986
3642,0.4342986
3643,0.4342986
3644,0.4342986
3645,0.4342986
3646,0.4342986
3647,0.4342986
3648,0.4342986
3649,0.4342986
3650,0.4342986
3651,0.4342986
3652,0.4342986
3653,0.4342986
3654,0.4342986
3655,0.4342986
3656,0.4342986
3657,0.4342986
3658,0.4342986
3659,0.4342986
3660,0.4342986
3661,0.4342986
3662,0.4342986
3663,0.4342986
3664,0.4342986
3665,0.4342986
3666,0.4342986
3667,0.4342986
3668,0.4342986
3669,0.4342986
3670,0.4342986
3671,0.4342986
3672,0.4342986
3673,0.4342986
3674,0.4342986
3675,0.4342986
3676,0.4342986
3677,0.4342986
3678,0.4342986
3679,0.4342986
3680,0.4342986
3681,0.4342986
3682,0.4342986
3683,0.4342986
3684,0.4342986
3685,0.4342986
3686,0.4342986
3687,0.4342986
3688,0.4342986
3689,0.4342986
3690,0.4342986
3691,0.4342986
3692,0.4342986
3693,0.4342986
3694,0.4342986
3695,0.4342986
3696,0.4342986
3697,0.4342986
3698,0.4342986
3699,0.4342986
3700,0.4342986
3701,0.4342986
3702,0.4342986
3703,0.4342986
3704,0.4342986
3705,0.4342986
3706,0.4342986
3707,0.4342986
3708,0.4342986
3709,0.4342986
3710,0.4342986
3711,0.4342986
3712,0.4342986
3713,0.4342986
3714,0.4342986
3715,0.4342986
3716,0.4342986
3717,0.4342986
3718,0.4342986
3719,0.4342986
3720,0.4342986
3721,0.4342986
3722,0.4342986
3723,0.4342986
3724,0.4342986
3725,0.4342986
3726,0.4342986
3727,0.4342986
3728,0.4342986
3729,0.4342986
3730,0.4342986
3731,0.4342986
3732,0.4342986
3733,0.4342986
3734,0.4342986
3735,0.4342986
3736,0.4342986
3737,0.4342986
3738,0.4342986
3739,0.4342986
3740,0.4342986
3741,0.4342986
3742,0.4342986
3743,0.4342986
3744,0.4342986
3745,0.4342986
3746,0.4342986
3747,0.4342986
3748,0.4342986
3749,0.4342986
3750,0.4342986
3751,0.4342986
3752,0.4342986
3753,0.4342986
3754,0.4342986
3755,0.4342986
3756,0.4342986
3757,0.4342986
3758,0.4342986
3759,0.4342986
3760,0.4342986
3761,0.4342986
3762,0.4342986
3763,0.4342986
3764,0.4342986
3765,0.4342986
3766,0.4342986
3767,0.4342986
3768,0.4342986
3769,0.4342986
3770,0.4342986
3771,0.4342986
3772,0.4342986
3773,0.4342986
3774,0.4342986
3775,0.4342986
3776,0.4342986
3777,0.4342986
3778,0.4342986
3779,0.4342986
3780,0.4342986
3781,0.4342986
3782,0.4342986
3783,0.4342986
3784,0.4342986
3785,0.4342986
3786,0.4342986
3787,0.4342986
3788,0.4342986
3789,0.4342986
3790,0.4342986
3791,0.4342986
3792,0.4342986
3793,0.4342986
3794,0.4342986
3795,0.4342986
3796,0.4342986
3797,0.4342986
3798,0.4342986
3799,0.4342986
3800,0.4342986
3801,0.4342986
3802,0.4342986
3803,0.4342986
3804,0.4342986
3805,0.4342986
3806,0.4342986
3807,0.4342986
3808,0.4342986
3809,0.4342986
3810,0.4342986
3811,0.4342986
3812,0.4342986
3813,0.4342986
3814,0.4342986
3815,0.4342986
3816,0.4342986
3817,0.4342986
3818,0.4342986
3819,0.4342986
3820,0.4342986
3821,0.4342986
3822,0.4342986
3823,0.4342986
3824,0.4342986
3825,0.4342986
3826,0.4342986
3827,0.4342986
3828,0.4342986
3829,0.4342986
3830,0.4342986
3831,0.4342986
3832,0.4342986
3833,0.4342986
3834,0.4342986
3835,0.4342986
3836,0.4342986
3837,0.4342986
3838,0.4342986
3839,0.4342986
3840,0.4342986
3841,0.4342986
3842,0.4342986
3843,0.4342986
3844,0.4342986
3845,0.4342986
3846,0.4342986
3847,0.4342986
3848,0.4342986
3849,0.4342986
3850,0.4342986
3851,0.4342986
3852,0.4342986
3853,0.4342986
3854,0.4342986
3855,0.4342986
3856,0.4342986
3857,0.4342986
3858,0.4342986
3859,0.4342986
3860,0.4342986
3861,0.4342986
3862,0.4342986
3863,0.4342986
3864,0.4342986
3865,0.4342986
3866,0.4342986
3867,0.4342986
3868,0.4342986
3869,0.4342986
3870,0.4342986
3871,0.4342986
3872,0.4342986
3873,0.4342986
3874,0.4342986
3875,0.4342986
3876,0.4342986
3877,0.4342986
3878,0.4342986
3879,0.4342986
3880,0.4342986
3881,0.4342986
3882,0.4342986
3883,0.4342986
3884,0.4342986
3885,0.4342986
3886,0.4342986
3887,0.4342986
3888,0.4342986
3889,0.4342986
3890,0.4342986
3891,0.4342986
3892,0.4342986
3893,0.4342986
3894,0.4342986
3895,0.4342986
3896,0.4342986
3897,0.4342986
3898,0.4342986
3899,0.4342986
3900,0.4342986
3901,0.4342986
3902,0.4342986
3903,0.4342986
3904,0.4342986
3905,0.4342986
3906,0.4342986
3907,0.4342986
3908,0.4342986
3909,0.4342986
3910,0.4342986
3911,0.4342986
3912,0.4342986
3913,0.4342986
3914,0.4342986
3915,0.4342986
3916,0.4342986
3917,0.4342986
3918,0.4342986
3919,0.4342986
3920,0.4342986
3921,0.4342986
3922,0.4342986
3923,0.4342986
3924,0.4342986
3925,0.4342986
3926,0.4342986
3927,0.4342986
3928,0.4342986
3929,0.4342986
3930,0.4342986
3931,0.4342986
3932,0.4342986
3933,0.4342986
3934,0.4342986
3935,0.4342986
3936,0.4342986
3937,0.4342986
3938,0.4342986
3939,0.4342986
3940,0.4342986
3941,0.4342986
3942,0.4342986
3943,0.4342986
3944,0.4342986
3945,0.4342986
3946,0.4342986
3947,0.4342986
3948,0.4342986
3949,0.4342986
3950,0.4342986
3951,0.4342986
3952,0.4342986
3953,0.4342986
3954,0.4342986
3955,0.4342986
3956,0.4342986
3957,0.4342986
3958,0.4342986
3959,0.4342986
3960,0.4342986
3961,0.4342986
3962,0.4342986
3963,0.4342986
3964,0.4342986
3965,0.4342986
3966,0.4342986
3967,0.4342986
3968,0.4342986
3969,0.4342986
3970,0.4342986
3971,0.4342986
3972,0.4342986
3973,0.4342986
3974,0.4342986
3975,0.4342986
3976,0.4342986
3977,0.4342986
3978,0.4342986
3979,0.4342986
3980,0.4342986
3981,0.4342986
3982,0.4342986
3983,0.4342986
3984,0.4342986
3985,0.4342986
3986,0.4342986
3987,0.4342986
3988,0.4342986
3989,0.4342986
3990,0.4342986
3991,0.4342986
3992,0.4342986
3993,0.4342986
3994,0.4342986
3995,0.4342986
3996,0.4342986
3997,0.4342986
3998,0.4342986
3999,0.4342986
4000,0.4342986
4001,0.4342986
4002,0.4342986
4003,0.4342986
4004,0.4342986
4005,0.4342986
4006,0.4342986
4007,0.4342986
4008,0.4342986
4009,0.4342986
4010,0.4342986
4011,0.4342986
4012,0.4342986
4013,0.4342986
4014,0.4342986
4015,0.4342986
4016,0.4342986
4017,0.4342986
4018,0.4342986
4019,0.4342986
4020,0.4342986
4021,0.4342986
4022,0.4342986
4023,0.4342986
4024,0.4342986
4025,0.4342986
4026,0.4342986
4027,0.4342986
4028,0.4342986
4029,0.4342986
4030,0.4342986
4031,0.4342986
4032,0.4342986
4033,0.4342986
4034,0.4342986
4035,0.4342986
4036,0.4342986
4037,0.4342986
4038,0.4342986
4039,0.4342986
4040,0.4342986
4041,0.4342986
4042,0.4342986
4043,0.4342986
4044,0.4342986
4045,0.4342986
4046,0.4342986
4047,0.4342986
4048,0.4342986
4049,0.4342986
4050,0.4342986
4051,0.4342986
4052,0.4342986
4053,0.4342986
4054,0.4342986
4055,0.4342986
4056,0.4342986
4057,0.4342986
4058,0.4342986
4059,0.4342986
4060,0.4342986
4061,0.4342986
4062,0.4342986
4063,0.4342986
4064,0.4342986
4065,0.4342986
4066,0.4342986
4067,0.4342986
4068,0.4342986
4069,0.4342986
4070,0.4342986
4071,0.4342986
4072,0.4342986
4073,0.4342986
4074,0.4342986
4075,0.4342986
4076,0.4342986
4077,0.4342986
4078,0.4342986
4079,0.4342986
4080,0.4342986
4081,0.4342986
4082,0.4342986
4083,0.4342986
4084,0.4342986
4085,0.4342986
4086,0.4342986
4087,0.4342986
4088,0.4342986
4089,0.4342986
4090,0.4342986
4091,0.4342986
4092,0.4342986
4093,0.4342986
4094,0.4342986
4095,0.4342986
4096,0.4342986
4097,0.4342986
4098,0.4342986
4099,0.4342986
4100,0.4342986
4101,0.4342986
4102,0.4342986
4103,0.4342986
4104,0.4342986
4105,0.4342986
4106,0.4342986
4107,0.4342986
4108,0.4342986
4109,0.4342986
4110,0.4342986
4111,0.4342986
4112,0.4342986
4113,0.4342986
4114,0.4342986
4115,0.4342986
4116,0.4342986
4117,0.4342986
4118,0.4342986
4119,0.4342986
4120,0.4342986
4121,0.4342986
4122,0.4342986
4123,0.4342986
4124,0.4342986
4125,0.4342986
4126,0.4342986
4127,0.4342986
4128,0.4342986
4129,0.4342986
4130,0.4342986
4131,0.4342986
4132,0.4342986
4133,0.4342986
4134,0.4342986
4135,0.4342986
4136,0.4342986
4137,0.4342986
4138,0.4342986
4139,0.4342986
4140,0.4342986
4141,0.4342986
4142,0.4342986
4143,0.4342986
4144,0.4342986
4145,0.4342986
4146,0.4342986
4147,0.4342986
4148,0.4342986
4149,0.4342986
4150,0.4342986
4151,0.4342986
4152,0.4342986
4153,0.4342986
4154,0.4342986
4155,0.4342986
4156,0.4342986
4157,0.4342986
4158,0.4342986
4159,0.4342986
4160,0.4342986
4161,0.4342986
4162,0.4342986
4163,0.4342986
4164,0.4342986
4165,0.4342986
4166,0.4342986
4167,0.4342986
4168,0.4342986
4169,0.4342986
4170,0.4342986
4171,0.4342986
4172,0.4342986
4173,0.4342986
4174,0.4342986
4175,0.4342986
4176,0.4342986
4177,0.4342986
4178,0.4342986
4179,0.4342986
4180,0.4342986
4181,0.4342986
4182,0.4342986
4183,0.4342986
4184,0.4342986
4185,0.4342986
4186,0.4342986
4187,0.4342986
4188,0.4342986
4189,0.4342986
4190,0.4342986
4191,0.4342986
4192,0.4342986
4193,0.4342986
4194,0.4342986
4195,0.4342986
4196,0.4342986
4197,0.4342986
4198,0.4342986
4199,0.4342986
4200,0.4342986
4201,0.4342986
4202,0.4342986
4203,0.4342986
4204,0.4342986
4205,0.4342986
4206,0.4342986
4207,0.4342986
4208,0.4342986
4209,0.4342986
4210,0.4342986
4211,0.4342986
4212,0.4342986
4213,0.4342986
4214,0.4342986
4215,0.4342986
4216,0.4342986
4217,0.4342986
4218,0.4342986
4219,0.4342986
4220,0.4342986
4221,0.4342986
4222,0.4342986
4223,0.4342986
4224,0.4342986
4225,0.4342986
4226,0.4342986
4227,0.4342986
4228,0.4342986
4229,0.4342986
4230,0.4342986
4231,0.4342986
4232,0.4342986
4233,0.4342986
4234,0.4342986
4235,0.4342986
4236,0.4342986
4237,0.4342986
4238,0.4342986
4239,0.4342986
4240,0.4342986
4241,0.4342986
4242,0.4342986
4243,0.4342986
4244,0.4342986
4245,0.4342986
4246,0.4342986
4247,0.4342986
4248,0.4342986
4249,0.4342986
4250,0.4342986
4251,0.4342986
4252,0.4342986
4253,0.4342986
4254,0.4342986
4255,0.4342986
4256,0.4342986
4257,0.4342986
4258,0.4342986
4259,0.4342986
4260,0.4342986
4261,0.4342986
4262,0.4342986
4263,0.4342986
4264,0.4342986
4265,0.4342986
4266,0.4342986
4267,0.4342986
4268,0.4342986
4269,0.4342986
4270,0.4342986
4271,0.4342986
4272,0.4342986
4273,0.4342986
4274,0.4342986
4275,0.4342986
4276,0.4342986
4277,0.4342986
4278,0.4342986
4279,0.4342986
4280,0.4342986
4281,0.4342986
4282,0.4342986
4283,0.4342986
4284,0.4342986
4285,0.4342986
4286,0.4342986
4287,0.4342986
4288,0.4342986
4289,0.4342986
4290,0.4342986
4291,0.4342986
4292,0.4342986
4293,0.4342986
4294,0.4342986
4295,0.4342986
4296,0.4342986
4297,0.4342986
4298,0.4342986
4299,0.4342986
4300,0.4342986
4301,0.4342986
4302,0.4342986
4303,0.4342986
4304,0.4342986
4305,0.4342986
4306,0.4342986
4307,0.4342986
4308,0.4342986
4309,0.4342986
4310,0.4342986
4311,0.4342986
4312,0.4342986
4313,0.4342986
4314,0.4342986
4315,0.4342986
4316,0.4342986
4317,0.4342986
4318,0.4342986
4319,0.4342986
4320,0.4342986
4321,0.4342986
4322,0.4342986
4323,0.4342986
4324,0.4342986
4325,0.4342986
4326,0.4342986
4327,0.4342986
4328,0.4342986
4329,0.4342986
4330,0.4342986
4331,0.4342986
4332,0.4342986
4333,0.4342986
4334,0.4342986
4335,0.4342986
4336,0.4342986
4337,0.4342986
4338,0.4342986
4339,0.4342986
4340,0.4342986
4341,0.4342986
4342,0.4342986
4343,0.4342986
4344,0.4342986
4345,0.4342986
4346,0.4342986
4347,0.4342986
4348,0.4342986
4349,0.4342986
4350,0.4342986
4351,0.4342986
4352,0.4342986
4353,0.4342986
4354,0.4342986
4355,0.4342986
4356,0.4342986
4357,0.4342986
4358,0.4342986
4359,0.4342986
4360,0.4342986
4361,0.4342986
4362,0.4342986
4363,0.4342986
4364,0.4342986
4365,0.4342986
4366,0.4342986
4367,0.4342986
4368,0.4342986
4369,0.4342986
4370,0.4342986
4371,0.4342986
4372,0.4342986
4373,0.4342986
4374,0.4342986
4375,0.4342986
4376,0.4342986
4377,0.4342986
4378,0.4342986
4379,0.4342986
4380,0.4342986
4381,0.4342986
4382,0.4342986
4383,0.4342986
4384,0.4342986
4385,0.4342986
4386,0.4342986
4387,0.4342986
4388,0.4342986
4389,0.4342986
4390,0.4342986
4391,0.4342986
4392,0.4342986
4393,0.4342986
4394,0.4342986
4395,0.4342986
4396,0.4342986
4397,0.4342986
4398,0.4342986
4399,0.4342986
4400,0.4342986
4401,0.4342986
4402,0.4342986
4403,0.4342986
4404,0.4342986
4405,0.4342986
4406,0.4342986
4407,0.4342986
4408,0.4342986
4409,0.4342986
4410,0.4342986
4411,0.4342986
4412,0.4342986
4413,0.4342986
4414,0.4342986
4415,0.4342986
4416,0.4342986
4417,0.4342986
4418,0.4342986
4419,0.4342986
4420,0.4342986
4421,0.4342986
4422,0.4342986
4423,0.4342986
4424,0.4342986
4425,0.4342986
4426,0.4342986
4427,0.4342986
4428,0.4342986
4429,0.4342986
4430,0.4342986
4431,0.4342986
4432,0.4342986
4433,0.4342986
4434,0.4342986
4435,0.4342986
4436,0.4342986
4437,0.4342986
4438,0.4342986
4439,0.4342986
4440,0.4342986
4441,0.4342986
4442,0.4342986
4443,0.4342986
4444,0.4342986
4445,0.4342986
4446,0.4342986
4447,0.4342986
4448,0.4342986
4449,0.4342986
4450,0.4342986
4451,0.4342986
4452,0.4342986
4453,0.4342986
4454,0.4342986
4455,0.4342986
4456,0.4342986
4457,0.4342986
4458,0.4342986
4459,0.4342986
4460,0.4342986
4461,0.4342986
4462,0.4342986
4463,0.4342986
4464,0.4342986
4465,0.4342986
4466,0.4342986
4467,0.4342986
4468,0.4342986
4469,0.4342986
4470,0.4342986
4471,0.4342986
4472,0.4342986
4473,0.4342986
4474,0.4342986
4475,0.4342986
4476,0.4342986
4477,0.4342986
4478,0.4342986
4479,0.4342986
4480,0.4342986
4481,0.4342986
4482,0.4342986
4483,0.4342986
4484,0.4342986
4485,0.4342986
4486,0.4342986
4487,0.4342986
4488,0.4342986
4489,0.4342986
4490,0.4342986
4491,0.4342986
4492,0.4342986
4493,0.4342986
4494,0.4342986
4495,0.4342986
4496,0.4342986
4497,0.4342986
4498,0.4342986
4499,0.4342986
4500,0.4342986
4501,0.4342986
4502,0.4342986
4503,0.4342986
4504,0.4342986
4505,0.4342986
4506,0.4342986
4507,0.4342986
4508,0.4342986
4509,0.4342986
4510,0.4342986
4511,0.4342986
4512,0.4342986
4513,0.4342986
4514,0.4342986
4515,0.4342986
4516,0.4342986
4517,0.4342986
4518,0.4342986
4519,0.4342986
4520,0.4342986
4521,0.4342986
4522,0.4342986
4523,0.4342986
4524,0.4342986
4525,0.4342986
4526,0.4342986
4527,0.4342986
4528,0.4342986
4529,0.4342986
4530,0.4342986
4531,0.4342986
4532,0.4342986
4533,0.4342986
4534,0.4342986
4535,0.4342986
4536,0.4342986
4537,0.4342986
4538,0.4342986
4539,0.4342986
4540,0.4342986
4541,0.4342986
4542,0.4342986
4543,0.4342986
4544,0.4342986
4545,0.4342986
4546,0.4342986
4547,0.4342986
4548,0.4342986
4549,0.4342986
4550,0.4342986
4551,0.4342986
4552,0.4342986
4553,0.4342986
4554,0.4342986
4555,0.4342986
4556,0.4342986
4557,0.4342986
4558,0.4342986
4559,0.4342986
4560,0.4342986
4561,0.4342986
4562,0.4342986
4563,0.4342986
4564,0.4342986
4565,0.4342986
4566,0.4342986
4567,0.4342986
4568,0.4342986
4569,0.4342986
4570,0.4342986
4571,0.4342986
4572,0.4342986
4573,0.4342986
4574,0.4342986
4575,0.4342986
4576,0.4342986
4577,0.4342986
4578,0.4342986
4579,0.4342986
4580,0.4342986
4581,0.4342986
4582,0.4342986
4583,0.4342986
4584,0.4342986
4585,0.4342986
4586,0.4342986
4587,0.4342986
4588,0.4342986
4589,0.4342986
4590,0.4342986
4591,0.4342986
4592,0.4342986
4593,0.4342986
4594,0.4342986
4595,0.4342986
4596,0.4342986
4597,0.4342986
4598,0.4342986
4599,0.4342986
4600,0.4342986
4601,0.4342986
4602,0.4342986
4603,0.4342986
4604,0.4342986
4605,0.4342986
4606,0.4342986
4607,0.4342986
4608,0.4342986
4609,0.4342986
4610,0.4342986
4611,0.4342986
4612,0.4342986
4613,0.4342986
4614,0.4342986
4615,0.4342986
4616,0.4342986
4617,0.4342986
4618,0.4342986
4619,0.4342986
4620,0.4342986
4621,0.4342986
4622,0.4342986
4623,0.4342986
4624,0.4342986
4625,0.4342986
4626,0.4342986
4627,0.4342986
4628,0.4342986
4629,0.4342986
4630,0.4342986
4631,0.4342986
4632,0.4342986
4633,0.4342986
4634,0.4342986
4635,0.4342986
4636,0.4342986
4637,0.4342986
4638,0.4342986
4639,0.4342986
4640,0.4342986
4641,0.4342986
4642,0.4342986
4643,0.4342986
4644,0.4342986
4645,0.4342986
4646,0.4342986
4647,0.4342986
4648,0.4342986
4649,0.4342986
4650,0.4342986
4651,0.4342986
4652,0.4342986
4653,0.4342986
4654,0.4342986
4655,0.4342986
4656,0.4342986
4657,0.4342986
4658,0.4342986
4659,0.4342986
4660,0.4342986
4661,0.4342986
4662,0.4342986
4663,0.4342986
4664,0.4342986
4665,0.4342986
4666,0.4342986
4667,0.4342986
4668,0.4342986
4669,0.4342986
4670,0.4342986
4671,0.4342986
4672,0.4342986
4673,0.4342986
4674,0.4342986
4675,0.4342986
4676,0.4342986
4677,0.4342986
4678,0.4342986
4679,0.4342986
4680,0.4342986
4681,0.4342986
4682,0.4342986
4683,0.4342986
4684,0.4342986
4685,0.4342986
4686,0.4342986
4687,0.4342986
4688,0.4342986
4689,0.4342986
4690,0.4342986
4691,0.4342986
4692,0.4342986
4693,0.4342986
4694,0.4342986
4695,0.4342986
4696,0.4342986
4697,0.4342986
4698,0.4342986
4699,0.4342986
4700,0.4342986
4701,0.4342986
4702,0.4342986
4703,0.4342986
4704,0.4342986
4705,0.4342986
4706,0.4342986
4707,0.4342986
4708,0.4342986
4709,0.4342986
4710,0.4342986
4711,0.4342986
4712,0.4342986
4713,0.4342986
4714,0.4342986
4715,0.4342986
4716,0.4342986
4717,0.4342986
4718,0.4342986
4719,0.4342986
4720,0.4342986
4721,0.4342986
4722,0.4342986
4723,0.4342986
4724,0.4342986
4725,0.4342986
4726,0.4342986
4727,0.4342986
4728,0.4342986
4729,0.4342986
4730,0.4342986
4731,0.4342986
4732,0.4342986
4733,0.4342986
4734,0.4342986
4735,0.4342986
4736,0.4342986
4737,0.4342986
4738,0.4342986
4739,0.4342986
4740,0.4342986
4741,0.4342986
4742,0.4342986
4743,0.4342986
4744,0.4342986
4745,0.4342986
4746,0.4342986
4747,0.4342986
4748,0.4342986
4749,0.4342986
4750,0.4342986
4751,0.4342986
4752,0.4342986
4753,0.4342986
4754,0.4342986
4755,0.4342986
4756,0.4342986
4757,0.4342986
4758,0.4342986
4759,0.4342986
4760,0.4342986
4761,0.4342986
4762,0.4342986
4763,0.4342986
4764,0.4342986
4765,0.4342986
4766,0.4342986
4767,0.4342986
4768,0.4342986
4769,0.4342986
4770,0.4342986
4771,0.4342986
4772,0.4342986
4773,0.4342986
4774,0.4342986
4775,0.4342986
4776,0.4342986
4777,0.4342986
4778,0.4342986
4779,0.4342986
4780,0.4342986
4781,0.4342986
4782,0.4342986
4783,0.4342986
4784,0.4342986
4785,0.4342986
4786,0.4342986
4787,0.4342986
4788,0.4342986
4789,0.4342986
4790,0.4342986
4791,0.4342986
4792,0.4342986
4793,0.4342986
4794,0.4342986
4795,0.4342986
4796,0.4342986
4797,0.4342986
4798,0.4342986
4799,0.4342986
4800,0.4342986
4801,0.4342986
4802,0.4342986
4803,0.4342986
4804,0.4342986
4805,0.4342986
4806,0.4342986
4807,0.4342986
4808,0.4342986
4809,0.4342986
4810,0.4342986
4811,0.4342986
4812,0.4342986
4813,0.4342986
4814,0.4342986
4815,0.4342986
4816,0.4342986
4817,0.4342986
4818,0.4342986
4819,0.4342986
4820,0.4342986
4821,0.4342986
4822,0.4342986
4823,0.4342986
4824,0.4342986
4825,0.4342986
4826,0.4342986
4827,0.4342986
4828,0.4342986
4829,0.4342986
4830,0.4342986
4831,0.4342986
4832,0.4342986
4833,0.4342986
4834,0.4342986
4835,0.4342986
4836,0.4342986
4837,0.4342986
4838,0.4342986
4839,0.4342986
4840,0.4342986
4841,0.4342986
4842,0.4342986
4843,0.4342986
4844,0.4342986
4845,0.4342986
4846,0.4342986
4847,0.4342986
4848,0.4342986
4849,0.4342986
4850,0.4342986
4851,0.4342986
4852,0.4342986
4853,0.4342986
4854,0.4342986
4855,0.4342986
4856,0.4342986
4857,0.4342986
4858,0.4342986
4859,0.4342986
4860,0.4342986
4861,0.4342986
4862,0.4342986
4863,0.4342986
4864,0.4342986
4865,0.4342986
4866,0.4342986
4867,0.4342986
4868,0.4342986
4869,0.4342986
4870,0.4342986
4871,0.4342986
4872,0.4342986
4873,0.4342986
4874,0.4342986
4875,0.4342986
4876,0.4342986
4877,0.4342986
4878,0.4342986
4879,0.4342986
4880,0.4342986
4881,0.4342986
4882,0.4342986
4883,0.4342986
4884,0.4342986
4885,0.4342986
4886,0.4342986
4887,0.4342986
4888,0.4342986
4889,0.4342986
4890,0.4342986
4891,0.4342986
4892,0.4342986
4893,0.4342986
4894,0.4342986
4895,0.4342986
4896,0.4342986
4897,0.4342986
4898,0.4342986
4899,0.4342986
4900,0.4342986
4901,0.4342986
4902,0.4342986
4903,0.4342986
4904,0.4342986
4905,0.4342986
4906,0.4342986
4907,0.4342986
4908,0.4342986
4909,0.4342986
4910,0.4342986
4911,0.4342986
4912,0.4342986
4913,0.4342986
4914,0.4342986
4915,0.4342986
4916,0.4342986
4917,0.4342986
4918,0.4342986
4919,0.4342986
4920,0.4342986
4921,0.4342986
4922,0.4342986
4923,0.4342986
4924,0.4342986
4925,0.4342986
4926,0.4342986
4927,0.4342986
4928,0.4342986
4929,0.4342986
4930,0.4342986
4931,0.4342986
4932,0.4342986
4933,0.4342986
4934,0.4342986
4935,0.4342986
4936,0.4342986
4937,0.4342986
4938,0.4342986
4939,0.4342986
4940,0.4342986
4941,0.4342986
4942,0.4342986
4943,0.4342986
4944,0.4342986
4945,0.4342986
4946,0.4342986
4947,0.4342986
4948,0.4342986
4949,0.4342986
4950,0.4342986
4951,0.4342986
4952,0.4342986
4953,0.4342986
4954,0.4342986
4955,0.4342986
4956,0.4342986
4957,0.4342986
4958,0.4342986
4959,0.4342986
4960,0.4342986
4961,0.4342986
4962,0.4342986
4963,0.4342986
4964,0.4342986
4965,0.4342986
4966,0.4342986
4967,0.4342986
4968,0.4342986
4969,0.4342986
4970,0.4342986
4971,0.4342986
4972,0.4342986
4973,0.4342986
4974,0.4342986
4975,0.4342986
4976,0.4342986
4977,0.4342986
4978,0.4342986
4979,0.4342986
4980,0.4342986
4981,0.4342986
4982,0.4342986
4983,0.4342986
4984,0.4342986
