Minute,Forecast_SM
606,0.43392697
607,0.43392697
608,0.43392697
609,0.43392697
610,0.43392697
611,0.43392697
612,0.43392697
613,0.43392697
614,0.43392697
615,0.43392697
616,0.43392697
617,0.43392697
618,0.43392697
619,0.43392697
620,0.43392697
621,0.43392697
622,0.43392697
623,0.43392697
624,0.43392697
625,0.43392697
626,0.43392697
627,0.43392697
628,0.43392697
629,0.43392697
630,0.43392697
631,0.43392697
632,0.43392697
633,0.43392697
634,0.43392697
635,0.43392697
636,0.43392697
637,0.43392697
638,0.43392697
639,0.43392697
640,0.43392697
641,0.43392697
642,0.43392697
643,0.43392697
644,0.43392697
645,0.43392697
646,0.43392697
647,0.43392697
648,0.43392697
649,0.43392697
650,0.43392697
651,0.43392697
652,0.43392697
653,0.43392697
654,0.43392697
655,0.43392697
656,0.43392697
657,0.43392697
658,0.43392697
659,0.43392697
660,0.43392697
661,0.43392697
662,0.43392697
663,0.43392697
664,0.43392697
665,0.43392697
666,0.43392697
667,0.43392697
668,0.43392697
669,0.43392697
670,0.43392697
671,0.43392697
672,0.43392697
673,0.43392697
674,0.43392697
675,0.43392697
676,0.43392697
677,0.43392697
678,0.43392697
679,0.43392697
680,0.43392697
681,0.43392697
682,0.43392697
683,0.43392697
684,0.43392697
685,0.43392697
686,0.43392697
687,0.43392697
688,0.43392697
689,0.43392697
690,0.43392697
691,0.43392697
692,0.43392697
693,0.43392697
694,0.43392697
695,0.43392697
696,0.43392697
697,0.43392697
698,0.43392697
699,0.43392697
700,0.43392697
701,0.43392697
702,0.43392697
703,0.43392697
704,0.43392697
705,0.43392697
706,0.43392697
707,0.43392697
708,0.43392697
709,0.43392697
710,0.43392697
711,0.43392697
712,0.43392697
713,0.43392697
714,0.43392697
715,0.43392697
716,0.43392697
717,0.43392697
718,0.43392697
719,0.43392697
720,0.43392697
721,0.43392697
722,0.43392697
723,0.43392697
724,0.43392697
725,0.43392697
726,0.43392697
727,0.43392697
728,0.43392697
729,0.43392697
730,0.43392697
731,0.43392697
732,0.43392697
733,0.43392697
734,0.43392697
735,0.43392697
736,0.43392697
737,0.43392697
738,0.43392697
739,0.43392697
740,0.43392697
741,0.43392697
742,0.43392697
743,0.43392697
744,0.43392697
745,0.43392697
746,0.43392697
747,0.43392697
748,0.43392697
749,0.43392697
750,0.43392697
751,0.43392697
752,0.43392697
753,0.43392697
754,0.43392697
755,0.43392697
756,0.43392697
757,0.43392697
758,0.43392697
759,0.43392697
760,0.43392697
761,0.43392697
762,0.43392697
763,0.43392697
764,0.43392697
765,0.43392697
766,0.43392697
767,0.43392697
768,0.43392697
769,0.43392697
770,0.43392697
771,0.43392697
772,0.43392697
773,0.43392697
774,0.43392697
775,0.43392697
776,0.43392697
777,0.43392697
778,0.43392697
779,0.43392697
780,0.43392697
781,0.43392697
782,0.43392697
783,0.43392697
784,0.43392697
785,0.43392697
786,0.43392697
787,0.43392697
788,0.43392697
789,0.43392697
790,0.43392697
791,0.43392697
792,0.43392697
793,0.43392697
794,0.43392697
795,0.43392697
796,0.43392697
797,0.43392697
798,0.43392697
799,0.43392697
800,0.43392697
801,0.43392697
802,0.43392697
803,0.43392697
804,0.43392697
805,0.43392697
806,0.43392697
807,0.43392697
808,0.43392697
809,0.43392697
810,0.43392697
811,0.43392697
812,0.43392697
813,0.43392697
814,0.43392697
815,0.43392697
816,0.43392697
817,0.43392697
818,0.43392697
819,0.43392697
820,0.43392697
821,0.43392697
822,0.43392697
823,0.43392697
824,0.43392697
825,0.43392697
826,0.43392697
827,0.43392697
828,0.43392697
829,0.43392697
830,0.43392697
831,0.43392697
832,0.43392697
833,0.43392697
834,0.43392697
835,0.43392697
836,0.43392697
837,0.43392697
838,0.43392697
839,0.43392697
840,0.43392697
841,0.43392697
842,0.43392697
843,0.43392697
844,0.43392697
845,0.43392697
846,0.43392697
847,0.43392697
848,0.43392697
849,0.43392697
850,0.43392697
851,0.43392697
852,0.43392697
853,0.43392697
854,0.43392697
855,0.43392697
856,0.43392697
857,0.43392697
858,0.43392697
859,0.43392697
860,0.43392697
861,0.43392697
862,0.43392697
863,0.43392697
864,0.43392697
865,0.43392697
866,0.43392697
867,0.43392697
868,0.43392697
869,0.43392697
870,0.43392697
871,0.43392697
872,0.43392697
873,0.43392697
874,0.43392697
875,0.43392697
876,0.43392697
877,0.43392697
878,0.43392697
879,0.43392697
880,0.43392697
881,0.43392697
882,0.43392697
883,0.43392697
884,0.43392697
885,0.43392697
886,0.43392697
887,0.43392697
888,0.43392697
889,0.43392697
890,0.43392697
891,0.43392697
892,0.43392697
893,0.43392697
894,0.43392697
895,0.43392697
896,0.43392697
897,0.43392697
898,0.43392697
899,0.43392697
900,0.43392697
901,0.43392697
902,0.43392697
903,0.43392697
904,0.43392697
905,0.43392697
906,0.43392697
907,0.43392697
908,0.43392697
909,0.43392697
910,0.43392697
911,0.43392697
912,0.43392697
913,0.43392697
914,0.43392697
915,0.43392697
916,0.43392697
917,0.43392697
918,0.43392697
919,0.43392697
920,0.43392697
921,0.43392697
922,0.43392697
923,0.43392697
924,0.43392697
925,0.43392697
926,0.43392697
927,0.43392697
928,0.43392697
929,0.43392697
930,0.43392697
931,0.43392697
932,0.43392697
933,0.43392697
934,0.43392697
935,0.43392697
936,0.43392697
937,0.43392697
938,0.43392697
939,0.43392697
940,0.43392697
941,0.43392697
942,0.43392697
943,0.43392697
944,0.43392697
945,0.43392697
946,0.43392697
947,0.43392697
948,0.43392697
949,0.43392697
950,0.43392697
951,0.43392697
952,0.43392697
953,0.43392697
954,0.43392697
955,0.43392697
956,0.43392697
957,0.43392697
958,0.43392697
959,0.43392697
960,0.43392697
961,0.43392697
962,0.43392697
963,0.43392697
964,0.43392697
965,0.43392697
966,0.43392697
967,0.43392697
968,0.43392697
969,0.43392697
970,0.43392697
971,0.43392697
972,0.43392697
973,0.43392697
974,0.43392697
975,0.43392697
976,0.43392697
977,0.43392697
978,0.43392697
979,0.43392697
980,0.43392697
981,0.43392697
982,0.43392697
983,0.43392697
984,0.43392697
985,0.43392697
986,0.43392697
987,0.43392697
988,0.43392697
989,0.43392697
990,0.43392697
991,0.43392697
992,0.43392697
993,0.43392697
994,0.43392697
995,0.43392697
996,0.43392697
997,0.43392697
998,0.43392697
999,0.43392697
1000,0.43392697
1001,0.43392697
1002,0.43392697
1003,0.43392697
1004,0.43392697
1005,0.43392697
1006,0.43392697
1007,0.43392697
1008,0.43392697
1009,0.43392697
1010,0.43392697
1011,0.43392697
1012,0.43392697
1013,0.43392697
1014,0.43392697
1015,0.43392697
1016,0.43392697
1017,0.43392697
1018,0.43392697
1019,0.43392697
1020,0.43392697
1021,0.43392697
1022,0.43392697
1023,0.43392697
1024,0.43392697
1025,0.43392697
1026,0.43392697
1027,0.43392697
1028,0.43392697
1029,0.43392697
1030,0.43392697
1031,0.43392697
1032,0.43392697
1033,0.43392697
1034,0.43392697
1035,0.43392697
1036,0.43392697
1037,0.43392697
1038,0.43392697
1039,0.43392697
1040,0.43392697
1041,0.43392697
1042,0.43392697
1043,0.43392697
1044,0.43392697
1045,0.43392697
1046,0.43392697
1047,0.43392697
1048,0.43392697
1049,0.43392697
1050,0.43392697
1051,0.43392697
1052,0.43392697
1053,0.43392697
1054,0.43392697
1055,0.43392697
1056,0.43392697
1057,0.43392697
1058,0.43392697
1059,0.43392697
1060,0.43392697
1061,0.43392697
1062,0.43392697
1063,0.43392697
1064,0.43392697
1065,0.43392697
1066,0.43392697
1067,0.43392697
1068,0.43392697
1069,0.43392697
1070,0.43392697
1071,0.43392697
1072,0.43392697
1073,0.43392697
1074,0.43392697
1075,0.43392697
1076,0.43392697
1077,0.43392697
1078,0.43392697
1079,0.43392697
1080,0.43392697
1081,0.43392697
1082,0.43392697
1083,0.43392697
1084,0.43392697
1085,0.43392697
1086,0.43392697
1087,0.43392697
1088,0.43392697
1089,0.43392697
1090,0.43392697
1091,0.43392697
1092,0.43392697
1093,0.43392697
1094,0.43392697
1095,0.43392697
1096,0.43392697
1097,0.43392697
1098,0.43392697
1099,0.43392697
1100,0.43392697
1101,0.43392697
1102,0.43392697
1103,0.43392697
1104,0.43392697
1105,0.43392697
1106,0.43392697
1107,0.43392697
1108,0.43392697
1109,0.43392697
1110,0.43392697
1111,0.43392697
1112,0.43392697
1113,0.43392697
1114,0.43392697
1115,0.43392697
1116,0.43392697
1117,0.43392697
1118,0.43392697
1119,0.43392697
1120,0.43392697
1121,0.43392697
1122,0.43392697
1123,0.43392697
1124,0.43392697
1125,0.43392697
1126,0.43392697
1127,0.43392697
1128,0.43392697
1129,0.43392697
1130,0.43392697
1131,0.43392697
1132,0.43392697
1133,0.43392697
1134,0.43392697
1135,0.43392697
1136,0.43392697
1137,0.43392697
1138,0.43392697
1139,0.43392697
1140,0.43392697
1141,0.43392697
1142,0.43392697
1143,0.43392697
1144,0.43392697
1145,0.43392697
1146,0.43392697
1147,0.43392697
1148,0.43392697
1149,0.43392697
1150,0.43392697
1151,0.43392697
1152,0.43392697
1153,0.43392697
1154,0.43392697
1155,0.43392697
1156,0.43392697
1157,0.43392697
1158,0.43392697
1159,0.43392697
1160,0.43392697
1161,0.43392697
1162,0.43392697
1163,0.43392697
1164,0.43392697
1165,0.43392697
1166,0.43392697
1167,0.43392697
1168,0.43392697
1169,0.43392697
1170,0.43392697
1171,0.43392697
1172,0.43392697
1173,0.43392697
1174,0.43392697
1175,0.43392697
1176,0.43392697
1177,0.43392697
1178,0.43392697
1179,0.43392697
1180,0.43392697
1181,0.43392697
1182,0.43392697
1183,0.43392697
1184,0.43392697
1185,0.43392697
1186,0.43392697
1187,0.43392697
1188,0.43392697
1189,0.43392697
1190,0.43392697
1191,0.43392697
1192,0.43392697
1193,0.43392697
1194,0.43392697
1195,0.43392697
1196,0.43392697
1197,0.43392697
1198,0.43392697
1199,0.43392697
1200,0.43392697
1201,0.43392697
1202,0.43392697
1203,0.43392697
1204,0.43392697
1205,0.43392697
1206,0.43392697
1207,0.43392697
1208,0.43392697
1209,0.43392697
1210,0.43392697
1211,0.43392697
1212,0.43392697
1213,0.43392697
1214,0.43392697
1215,0.43392697
1216,0.43392697
1217,0.43392697
1218,0.43392697
1219,0.43392697
1220,0.43392697
1221,0.43392697
1222,0.43392697
1223,0.43392697
1224,0.43392697
1225,0.43392697
1226,0.43392697
1227,0.43392697
1228,0.43392697
1229,0.43392697
1230,0.43392697
1231,0.43392697
1232,0.43392697
1233,0.43392697
1234,0.43392697
1235,0.43392697
1236,0.43392697
1237,0.43392697
1238,0.43392697
1239,0.43392697
1240,0.43392697
1241,0.43392697
1242,0.43392697
1243,0.43392697
1244,0.43392697
1245,0.43392697
1246,0.43392697
1247,0.43392697
1248,0.43392697
1249,0.43392697
1250,0.43392697
1251,0.43392697
1252,0.43392697
1253,0.43392697
1254,0.43392697
1255,0.43392697
1256,0.43392697
1257,0.43392697
1258,0.43392697
1259,0.43392697
1260,0.43392697
1261,0.43392697
1262,0.43392697
1263,0.43392697
1264,0.43392697
1265,0.43392697
1266,0.43392697
1267,0.43392697
1268,0.43392697
1269,0.43392697
1270,0.43392697
1271,0.43392697
1272,0.43392697
1273,0.43392697
1274,0.43392697
1275,0.43392697
1276,0.43392697
1277,0.43392697
1278,0.43392697
1279,0.43392697
1280,0.43392697
1281,0.43392697
1282,0.43392697
1283,0.43392697
1284,0.43392697
1285,0.43392697
1286,0.43392697
1287,0.43392697
1288,0.43392697
1289,0.43392697
1290,0.43392697
1291,0.43392697
1292,0.43392697
1293,0.43392697
1294,0.43392697
1295,0.43392697
1296,0.43392697
1297,0.43392697
1298,0.43392697
1299,0.43392697
1300,0.43392697
1301,0.43392697
1302,0.43392697
1303,0.43392697
1304,0.43392697
1305,0.43392697
1306,0.43392697
1307,0.43392697
1308,0.43392697
1309,0.43392697
1310,0.43392697
1311,0.43392697
1312,0.43392697
1313,0.43392697
1314,0.43392697
1315,0.43392697
1316,0.43392697
1317,0.43392697
1318,0.43392697
1319,0.43392697
1320,0.43392697
1321,0.43392697
1322,0.43392697
1323,0.43392697
1324,0.43392697
1325,0.43392697
1326,0.43392697
1327,0.43392697
1328,0.43392697
1329,0.43392697
1330,0.43392697
1331,0.43392697
1332,0.43392697
1333,0.43392697
1334,0.43392697
1335,0.43392697
1336,0.43392697
1337,0.43392697
1338,0.43392697
1339,0.43392697
1340,0.43392697
1341,0.43392697
1342,0.43392697
1343,0.43392697
1344,0.43392697
1345,0.43392697
1346,0.43392697
1347,0.43392697
1348,0.43392697
1349,0.43392697
1350,0.43392697
1351,0.43392697
1352,0.43392697
1353,0.43392697
1354,0.43392697
1355,0.43392697
1356,0.43392697
1357,0.43392697
1358,0.43392697
1359,0.43392697
1360,0.43392697
1361,0.43392697
1362,0.43392697
1363,0.43392697
1364,0.43392697
1365,0.43392697
1366,0.43392697
1367,0.43392697
1368,0.43392697
1369,0.43392697
1370,0.43392697
1371,0.43392697
1372,0.43392697
1373,0.43392697
1374,0.43392697
1375,0.43392697
1376,0.43392697
1377,0.43392697
1378,0.43392697
1379,0.43392697
1380,0.43392697
1381,0.43392697
1382,0.43392697
1383,0.43392697
1384,0.43392697
1385,0.43392697
1386,0.43392697
1387,0.43392697
1388,0.43392697
1389,0.43392697
1390,0.43392697
1391,0.43392697
1392,0.43392697
1393,0.43392697
1394,0.43392697
1395,0.43392697
1396,0.43392697
1397,0.43392697
1398,0.43392697
1399,0.43392697
1400,0.43392697
1401,0.43392697
1402,0.43392697
1403,0.43392697
1404,0.43392697
1405,0.43392697
1406,0.43392697
1407,0.43392697
1408,0.43392697
1409,0.43392697
1410,0.43392697
1411,0.43392697
1412,0.43392697
1413,0.43392697
1414,0.43392697
1415,0.43392697
1416,0.43392697
1417,0.43392697
1418,0.43392697
1419,0.43392697
1420,0.43392697
1421,0.43392697
1422,0.43392697
1423,0.43392697
1424,0.43392697
1425,0.43392697
1426,0.43392697
1427,0.43392697
1428,0.43392697
1429,0.43392697
1430,0.43392697
1431,0.43392697
1432,0.43392697
1433,0.43392697
1434,0.43392697
1435,0.43392697
1436,0.43392697
1437,0.43392697
1438,0.43392697
1439,0.43392697
1440,0.43392697
1441,0.43392697
1442,0.43392697
1443,0.43392697
1444,0.43392697
1445,0.43392697
1446,0.43392697
1447,0.43392697
1448,0.43392697
1449,0.43392697
1450,0.43392697
1451,0.43392697
1452,0.43392697
1453,0.43392697
1454,0.43392697
1455,0.43392697
1456,0.43392697
1457,0.43392697
1458,0.43392697
1459,0.43392697
1460,0.43392697
1461,0.43392697
1462,0.43392697
1463,0.43392697
1464,0.43392697
1465,0.43392697
1466,0.43392697
1467,0.43392697
1468,0.43392697
1469,0.43392697
1470,0.43392697
1471,0.43392697
1472,0.43392697
1473,0.43392697
1474,0.43392697
1475,0.43392697
1476,0.43392697
1477,0.43392697
1478,0.43392697
1479,0.43392697
1480,0.43392697
1481,0.43392697
1482,0.43392697
1483,0.43392697
1484,0.43392697
1485,0.43392697
1486,0.43392697
1487,0.43392697
1488,0.43392697
1489,0.43392697
1490,0.43392697
1491,0.43392697
1492,0.43392697
1493,0.43392697
1494,0.43392697
1495,0.43392697
1496,0.43392697
1497,0.43392697
1498,0.43392697
1499,0.43392697
1500,0.43392697
1501,0.43392697
1502,0.43392697
1503,0.43392697
1504,0.43392697
1505,0.43392697
1506,0.43392697
1507,0.43392697
1508,0.43392697
1509,0.43392697
1510,0.43392697
1511,0.43392697
1512,0.43392697
1513,0.43392697
1514,0.43392697
1515,0.43392697
1516,0.43392697
1517,0.43392697
1518,0.43392697
1519,0.43392697
1520,0.43392697
1521,0.43392697
1522,0.43392697
1523,0.43392697
1524,0.43392697
1525,0.43392697
1526,0.43392697
1527,0.43392697
1528,0.43392697
1529,0.43392697
1530,0.43392697
1531,0.43392697
1532,0.43392697
1533,0.43392697
1534,0.43392697
1535,0.43392697
1536,0.43392697
1537,0.43392697
1538,0.43392697
1539,0.43392697
1540,0.43392697
1541,0.43392697
1542,0.43392697
1543,0.43392697
1544,0.43392697
1545,0.43392697
1546,0.43392697
1547,0.43392697
1548,0.43392697
1549,0.43392697
1550,0.43392697
1551,0.43392697
1552,0.43392697
1553,0.43392697
1554,0.43392697
1555,0.43392697
1556,0.43392697
1557,0.43392697
1558,0.43392697
1559,0.43392697
1560,0.43392697
1561,0.43392697
1562,0.43392697
1563,0.43392697
1564,0.43392697
1565,0.43392697
1566,0.43392697
1567,0.43392697
1568,0.43392697
1569,0.43392697
1570,0.43392697
1571,0.43392697
1572,0.43392697
1573,0.43392697
1574,0.43392697
1575,0.43392697
1576,0.43392697
1577,0.43392697
1578,0.43392697
1579,0.43392697
1580,0.43392697
1581,0.43392697
1582,0.43392697
1583,0.43392697
1584,0.43392697
1585,0.43392697
1586,0.43392697
1587,0.43392697
1588,0.43392697
1589,0.43392697
1590,0.43392697
1591,0.43392697
1592,0.43392697
1593,0.43392697
1594,0.43392697
1595,0.43392697
1596,0.43392697
1597,0.43392697
1598,0.43392697
1599,0.43392697
1600,0.43392697
1601,0.43392697
1602,0.43392697
1603,0.43392697
1604,0.43392697
1605,0.43392697
1606,0.43392697
1607,0.43392697
1608,0.43392697
1609,0.43392697
1610,0.43392697
1611,0.43392697
1612,0.43392697
1613,0.43392697
1614,0.43392697
1615,0.43392697
1616,0.43392697
1617,0.43392697
1618,0.43392697
1619,0.43392697
1620,0.43392697
1621,0.43392697
1622,0.43392697
1623,0.43392697
1624,0.43392697
1625,0.43392697
1626,0.43392697
1627,0.43392697
1628,0.43392697
1629,0.43392697
1630,0.43392697
1631,0.43392697
1632,0.43392697
1633,0.43392697
1634,0.43392697
1635,0.43392697
1636,0.43392697
1637,0.43392697
1638,0.43392697
1639,0.43392697
1640,0.43392697
1641,0.43392697
1642,0.43392697
1643,0.43392697
1644,0.43392697
1645,0.43392697
1646,0.43392697
1647,0.43392697
1648,0.43392697
1649,0.43392697
1650,0.43392697
1651,0.43392697
1652,0.43392697
1653,0.43392697
1654,0.43392697
1655,0.43392697
1656,0.43392697
1657,0.43392697
1658,0.43392697
1659,0.43392697
1660,0.43392697
1661,0.43392697
1662,0.43392697
1663,0.43392697
