Minute,Forecast_SM
1054,0.38051704
1055,0.3805079
1056,0.38049287
1057,0.3805144
1058,0.38053477
1059,0.38052925
1060,0.38051206
1061,0.38049173
1062,0.38048056
1063,0.38046175
1064,0.38044032
1065,0.38044655
1066,0.38045156
1067,0.3804479
1068,0.38044277
1069,0.38044012
1070,0.38044965
1071,0.38044786
1072,0.38043183
1073,0.38043708
1074,0.38045254
1075,0.38045377
1076,0.3804412
1077,0.38042518
1078,0.3804151
1079,0.38040215
1080,0.38039505
1081,0.38041472
1082,0.38043806
1083,0.380443
1084,0.38044563
1085,0.38044333
1086,0.38044062
1087,0.38043144
1088,0.3804216
1089,0.38043088
1090,0.3804367
1091,0.3804384
1092,0.38044307
1093,0.3804458
1094,0.38044983
1095,0.3804369
1096,0.38043487
1097,0.3804516
1098,0.38046512
1099,0.38047355
1100,0.38047764
1101,0.38047612
1102,0.3804749
1103,0.38046744
1104,0.3804636
1105,0.38047194
1106,0.38048115
1107,0.38048565
1108,0.38048714
1109,0.380489
1110,0.38049188
1111,0.38048634
1112,0.3804822
1113,0.3804825
1114,0.38049462
1115,0.38050458
1116,0.38050437
1117,0.38050932
1118,0.38050792
1119,0.38049793
1120,0.38049465
1121,0.3804956
1122,0.3805001
1123,0.38050306
1124,0.38050342
1125,0.38050967
1126,0.38051334
1127,0.38051093
1128,0.3805098
1129,0.38051322
1130,0.380522
1131,0.38052368
1132,0.38052252
1133,0.38052765
1134,0.38052794
1135,0.38052273
1136,0.38051587
1137,0.38051945
1138,0.38053206
1139,0.38053274
1140,0.3805295
1141,0.38053757
1142,0.38053983
1143,0.38053533
1144,0.38053295
1145,0.38053545
1146,0.3805423
1147,0.3805424
1148,0.38053715
1149,0.38053742
1150,0.38053802
1151,0.38053453
1152,0.38052738
1153,0.38053238
1154,0.38054374
1155,0.38054588
1156,0.38054848
1157,0.38055682
1158,0.38055983
1159,0.3805577
1160,0.3805526
1161,0.38055184
1162,0.38055542
1163,0.38055018
1164,0.3805435
1165,0.3805459
1166,0.38054258
1167,0.3805391
1168,0.38054046
1169,0.3805492
1170,0.3805608
1171,0.38055933
1172,0.38055477
1173,0.38055536
1174,0.38055268
1175,0.38054466
1176,0.38053715
1177,0.38053998
1178,0.38054353
1179,0.3805424
1180,0.3805451
1181,0.38055015
1182,0.38055247
1183,0.38055193
1184,0.3805477
1185,0.38054672
1186,0.38055018
1187,0.3805428
1188,0.38053516
1189,0.3805349
1190,0.38053086
1191,0.3805312
1192,0.3805333
1193,0.38053825
1194,0.38054764
1195,0.38054508
1196,0.38054267
1197,0.38054204
1198,0.38053417
1199,0.3805287
1200,0.38052428
1201,0.38052452
1202,0.380527
1203,0.38052633
1204,0.38053143
1205,0.38053617
1206,0.38053766
1207,0.38053954
1208,0.38053715
1209,0.38053742
1210,0.38053894
1211,0.38053185
1212,0.38052657
1213,0.38052523
1214,0.38052318
1215,0.38052386
1216,0.3805233
1217,0.38052937
1218,0.38053817
1219,0.38053533
1220,0.38053566
1221,0.38053748
1222,0.38053507
1223,0.38053244
1224,0.38052598
1225,0.380527
1226,0.3805291
1227,0.3805251
1228,0.38052428
1229,0.38052276
1230,0.38052273
1231,0.38052276
1232,0.38052106
1233,0.38052642
1234,0.38053104
1235,0.3805272
1236,0.3805257
1237,0.38052645
1238,0.3805254
1239,0.38052386
1240,0.38052037
1241,0.38052204
1242,0.3805223
1243,0.38051775
1244,0.38051933
1245,0.38052064
1246,0.38052016
1247,0.38051924
1248,0.3805165
1249,0.380522
1250,0.38052678
1251,0.38052213
1252,0.38051933
1253,0.38051867
1254,0.38051742
1255,0.38051522
1256,0.38051313
1257,0.38051838
1258,0.38052154
1259,0.38051796
1260,0.38051793
1261,0.38052016
1262,0.38052085
1263,0.38051853
1264,0.38051447
1265,0.38051644
1266,0.3805181
1267,0.38051516
1268,0.3805151
1269,0.38051522
1270,0.38051468
1271,0.38051438
1272,0.38051343
1273,0.38051888
1274,0.38052124
1275,0.3805166
1276,0.38051623
1277,0.3805164
1278,0.38051537
1279,0.38051492
1280,0.38051504
1281,0.38051873
1282,0.38051933
1283,0.38051692
1284,0.3805185
1285,0.38052
1286,0.38051948
1287,0.3805178
1288,0.380517
1289,0.3805206
1290,0.38052133
1291,0.3805182
1292,0.38051713
1293,0.3805166
1294,0.3805178
1295,0.38051844
1296,0.38051888
1297,0.3805236
1298,0.38052392
1299,0.38052005
1300,0.3805197
1301,0.38051948
1302,0.38051972
1303,0.38052025
1304,0.38052094
1305,0.3805243
1306,0.38052565
1307,0.3805246
1308,0.38052437
1309,0.3805227
1310,0.38052106
1311,0.38052
1312,0.38052088
1313,0.38052484
1314,0.38052523
1315,0.38052228
1316,0.38052118
1317,0.38052043
1318,0.38052163
1319,0.38052306
1320,0.3805255
1321,0.38053045
1322,0.38052937
1323,0.380526
1324,0.38052636
1325,0.38052452
1326,0.38052312
1327,0.38052166
1328,0.38052097
1329,0.38052562
1330,0.38052782
1331,0.3805268
1332,0.38052693
1333,0.3805264
1334,0.38052663
1335,0.38052616
1336,0.3805276
1337,0.3805322
1338,0.38053206
1339,0.380529
1340,0.38052702
1341,0.38052553
1342,0.38052577
1343,0.3805253
1344,0.38052627
1345,0.3805306
1346,0.38053206
1347,0.38053218
1348,0.3805327
1349,0.38053215
1350,0.38053146
1351,0.38052934
1352,0.3805295
1353,0.38053277
1354,0.38053313
1355,0.38053137
1356,0.38053045
1357,0.3805304
1358,0.38053045
1359,0.3805301
1360,0.3805321
1361,0.38053608
1362,0.38053617
1363,0.38053435
1364,0.3805336
1365,0.3805328
1366,0.3805317
1367,0.38052946
1368,0.38053006
1369,0.38053367
1370,0.38053495
1371,0.38053456
1372,0.38053408
1373,0.38053417
1374,0.3805332
1375,0.38053125
1376,0.38053188
1377,0.38053375
1378,0.3805333
1379,0.38053182
1380,0.38053122
1381,0.3805314
1382,0.3805311
1383,0.38053086
1384,0.38053253
1385,0.3805346
1386,0.3805346
1387,0.38053405
1388,0.38053283
1389,0.38053077
1390,0.3805283
1391,0.38052619
1392,0.38052666
1393,0.38052887
1394,0.38052976
1395,0.38052976
1396,0.38053003
1397,0.3805305
1398,0.38052952
1399,0.38052836
1400,0.3805295
1401,0.38053033
1402,0.3805293
1403,0.38052797
1404,0.3805274
1405,0.38052732
1406,0.38052636
1407,0.38052553
1408,0.38052675
1409,0.38052866
1410,0.38052905
1411,0.38052866
1412,0.38052827
1413,0.38052753
1414,0.38052633
1415,0.38052502
1416,0.3805254
1417,0.38052678
1418,0.38052717
1419,0.38052684
1420,0.38052678
1421,0.3805268
1422,0.38052595
1423,0.38052577
1424,0.3805266
1425,0.38052702
1426,0.38052753
1427,0.38052687
1428,0.3805264
1429,0.38052693
1430,0.38052619
1431,0.38052532
1432,0.38052624
1433,0.38052714
1434,0.38052687
1435,0.38052586
1436,0.38052568
1437,0.380526
1438,0.3805252
1439,0.38052467
1440,0.3805254
1441,0.38052675
1442,0.380527
1443,0.3805256
1444,0.3805257
1445,0.38052598
1446,0.380525
1447,0.3805248
1448,0.38052502
1449,0.38052607
1450,0.38052657
1451,0.38052508
1452,0.3805249
1453,0.3805257
1454,0.38052514
1455,0.38052487
1456,0.3805255
1457,0.3805264
1458,0.38052645
1459,0.38052553
1460,0.38052565
1461,0.38052583
1462,0.3805251
1463,0.3805249
1464,0.3805255
1465,0.3805264
1466,0.38052604
1467,0.38052487
1468,0.3805253
1469,0.38052553
1470,0.38052532
1471,0.38052598
1472,0.38052657
1473,0.38052756
1474,0.38052726
1475,0.38052577
1476,0.38052586
1477,0.38052577
1478,0.38052455
1479,0.38052428
1480,0.38052514
1481,0.38052663
1482,0.38052717
1483,0.380527
1484,0.38052756
1485,0.3805277
1486,0.38052723
1487,0.38052717
1488,0.38052726
1489,0.38052744
1490,0.38052648
1491,0.38052508
1492,0.38052532
1493,0.38052568
1494,0.38052586
1495,0.3805268
1496,0.3805276
1497,0.3805287
1498,0.38052875
1499,0.380528
1500,0.38052812
1501,0.38052702
1502,0.38052577
1503,0.38052577
1504,0.3805262
1505,0.38052717
1506,0.3805274
1507,0.3805272
1508,0.38052776
1509,0.380528
1510,0.38052773
1511,0.38052782
1512,0.38052797
1513,0.38052803
1514,0.3805271
1515,0.38052598
1516,0.38052654
1517,0.38052663
1518,0.38052645
1519,0.3805271
1520,0.3805277
1521,0.38052872
1522,0.3805286
1523,0.38052773
1524,0.38052776
1525,0.38052702
1526,0.38052654
1527,0.38052663
1528,0.38052684
1529,0.38052782
1530,0.38052773
1531,0.38052714
1532,0.38052762
1533,0.38052782
1534,0.38052794
1535,0.380528
1536,0.38052803
1537,0.3805284
1538,0.38052773
1539,0.38052693
1540,0.3805272
1541,0.3805271
1542,0.3805268
1543,0.3805272
1544,0.3805279
1545,0.38052878
1546,0.3805284
1547,0.38052776
1548,0.380528
1549,0.38052776
1550,0.38052776
1551,0.3805279
1552,0.3805282
1553,0.38052872
1554,0.3805277
1555,0.38052687
1556,0.38052732
1557,0.38052732
1558,0.38052726
1559,0.38052738
1560,0.3805279
1561,0.38052872
1562,0.3805284
1563,0.3805279
1564,0.38052803
1565,0.38052765
1566,0.38052732
1567,0.3805274
1568,0.3805278
1569,0.38052827
1570,0.38052765
1571,0.38052702
1572,0.38052717
1573,0.38052735
1574,0.38052773
1575,0.3805279
1576,0.3805283
1577,0.38052857
1578,0.38052762
1579,0.3805272
1580,0.38052738
1581,0.38052693
1582,0.38052684
1583,0.38052714
1584,0.3805277
1585,0.38052833
1586,0.38052788
1587,0.3805275
1588,0.38052756
1589,0.38052717
1590,0.380527
1591,0.3805272
1592,0.38052756
1593,0.38052776
1594,0.38052705
1595,0.38052663
1596,0.38052696
1597,0.380527
1598,0.38052717
1599,0.3805274
1600,0.38052782
1601,0.38052803
1602,0.38052735
1603,0.380527
1604,0.38052684
1605,0.3805264
1606,0.38052654
1607,0.38052684
1608,0.3805274
1609,0.3805279
1610,0.38052744
1611,0.3805271
1612,0.38052705
1613,0.38052678
1614,0.3805268
1615,0.38052702
1616,0.38052735
1617,0.38052744
1618,0.38052693
1619,0.38052675
1620,0.38052684
1621,0.38052672
1622,0.38052672
1623,0.38052696
1624,0.38052753
1625,0.38052776
1626,0.3805272
1627,0.38052687
1628,0.38052666
1629,0.3805264
1630,0.38052645
1631,0.38052672
1632,0.38052738
1633,0.38052773
1634,0.38052723
1635,0.38052687
1636,0.38052687
1637,0.38052675
1638,0.38052663
1639,0.3805266
1640,0.38052693
1641,0.3805271
1642,0.38052675
1643,0.38052663
1644,0.38052663
1645,0.38052654
1646,0.38052657
1647,0.38052678
1648,0.38052738
1649,0.38052765
1650,0.38052726
1651,0.38052693
1652,0.38052663
1653,0.38052636
1654,0.38052627
1655,0.38052633
1656,0.3805268
1657,0.380527
1658,0.38052663
1659,0.38052666
1660,0.3805268
1661,0.3805268
1662,0.3805268
1663,0.38052687
1664,0.38052726
1665,0.38052732
1666,0.38052687
1667,0.38052666
